
Kokkos::Cuda::initialize WARNING: Cuda is allocating into UVMSpace by default
                                  without setting CUDA_LAUNCH_BLOCKING=1.
                                  The code must call Cuda().fence() after each kernel
                                  or will likely crash when accessing data on the host.
0.0740554 0.121108 0.0265682 size  4881000 91858.1 MUPD/s or  734.865 GB/s
0.0741979 0.120582 0.0261747 size  4885000 93315.2 MUPD/s or  746.522 GB/s
0.0741771 0.120912 0.0262 size  4889000 93301.5 MUPD/s or  746.412 GB/s
0.0751077 0.122992 0.0260973 size  4893000 93745.3 MUPD/s or  749.963 GB/s
0.0752046 0.122924 0.0261938 size  4897000 93476.5 MUPD/s or  747.812 GB/s
0.0755807 0.123214 0.0264211 size  4901000 92747.7 MUPD/s or  741.981 GB/s
0.0745738 0.121628 0.0268553 size  4905000 91322.6 MUPD/s or  730.581 GB/s
0.0745403 0.123366 0.0272325 size  4909000 90131.1 MUPD/s or  721.049 GB/s
0.0752987 0.121649 0.0276777 size  4913000 88753.7 MUPD/s or   710.03 GB/s
0.0745409 0.121753 0.0270065 size  4917000 91033.6 MUPD/s or  728.269 GB/s
0.074782 0.121962 0.0267624 size  4921000 91938.8 MUPD/s or  735.511 GB/s
0.0747467 0.123224 0.0266976 size  4925000 92236.7 MUPD/s or  737.894 GB/s
0.0754874 0.123509 0.0267437 size  4929000 92152.5 MUPD/s or   737.22 GB/s
0.0755871 0.123799 0.027043 size  4933000 91206.5 MUPD/s or  729.652 GB/s
0.0757639 0.122624 0.0269279 size  4937000 91670.8 MUPD/s or  733.366 GB/s
0.0749497 0.122428 0.0267785 size  4941000 92256.9 MUPD/s or  738.056 GB/s
0.07582 0.124027 0.0266462 size  4945000 92790 MUPD/s or   742.32 GB/s
0.0752155 0.122669 0.0265782 size  4949000 93102.6 MUPD/s or  744.821 GB/s
0.0752227 0.122872 0.0270578 size  4953000 91526.3 MUPD/s or   732.21 GB/s
0.0760253 0.123879 0.0278275 size  4957000 89066.4 MUPD/s or  712.531 GB/s
0.0759977 0.124594 0.0278711 size  4961000 88999.1 MUPD/s or  711.993 GB/s
0.0763223 0.124407 0.027515 size  4965000 90223.5 MUPD/s or  721.788 GB/s
0.0754103 0.123131 0.0279828 size  4969000 88786.7 MUPD/s or  710.293 GB/s
0.0753509 0.12153 0.0294252 size  4973000 84502.3 MUPD/s or  676.019 GB/s
0.0748118 0.123915 0.0313439 size  4977000 79393.5 MUPD/s or  635.148 GB/s
0.0762725 0.122142 0.0323553 size  4981000 76973.4 MUPD/s or  615.787 GB/s
0.0748043 0.122071 0.0324879 size  4985000 76720.8 MUPD/s or  613.766 GB/s
0.0751919 0.122332 0.0311777 size  4989000 80009.2 MUPD/s or  640.073 GB/s
0.0757527 0.123604 0.0291126 size  4993000 85753.2 MUPD/s or  686.026 GB/s
0.0757821 0.123659 0.0275105 size  4997000 90820 MUPD/s or   726.56 GB/s
0.075804 0.125119 0.0273547 size  5001000 91410.1 MUPD/s or  731.281 GB/s
0.0759219 0.124253 0.0276578 size  5005000 90480.7 MUPD/s or  723.845 GB/s
0.0762817 0.125728 0.0279485 size  5009000 89611.2 MUPD/s or   716.89 GB/s
0.0769617 0.125296 0.0272243 size  5013000 92068.4 MUPD/s or  736.547 GB/s
0.0763308 0.12454 0.0273328 size  5017000 91776.2 MUPD/s or   734.21 GB/s
0.0770443 0.125772 0.0274039 size  5021000 91611.1 MUPD/s or  732.889 GB/s
0.0761331 0.124142 0.0279361 size  5025000 89937.3 MUPD/s or  719.498 GB/s
0.076357 0.124201 0.0274016 size  5029000 91764.6 MUPD/s or  734.117 GB/s
0.0762637 0.124362 0.0270281 size  5033000 93106.8 MUPD/s or  744.854 GB/s
0.0763479 0.124435 0.0273831 size  5037000 91972.9 MUPD/s or  735.783 GB/s
0.0765489 0.124491 0.0278435 size  5041000 90523.9 MUPD/s or  724.192 GB/s
0.0765043 0.125019 0.0273858 size  5045000 92109.7 MUPD/s or  736.878 GB/s
0.0770941 0.125746 0.0275584 size  5049000 91605.3 MUPD/s or  732.842 GB/s
0.0773994 0.125573 0.0274697 size  5053000 91974 MUPD/s or  735.792 GB/s
0.0770325 0.126322 0.0275892 size  5057000 91648 MUPD/s or  733.184 GB/s
0.0774298 0.127303 0.0289319 size  5061000 87464.1 MUPD/s or  699.713 GB/s
0.0777695 0.127236 0.0280626 size  5065000 90244.6 MUPD/s or  721.957 GB/s
0.0771502 0.125609 0.0279783 size  5069000 90587.9 MUPD/s or  724.704 GB/s
0.0769013 0.125687 0.0283505 size  5073000 89469.5 MUPD/s or  715.756 GB/s
0.0771491 0.126075 0.0277536 size  5077000 91465.5 MUPD/s or  731.724 GB/s
0.0772459 0.126106 0.0275666 size  5081000 92158.7 MUPD/s or   737.27 GB/s
0.0773852 0.126188 0.0275587 size  5085000 92257.5 MUPD/s or   738.06 GB/s
0.0773726 0.126462 0.0278104 size  5089000 91494.6 MUPD/s or  731.957 GB/s
0.0780816 0.127614 0.0277465 size  5093000 91777.2 MUPD/s or  734.218 GB/s
0.0782322 0.128263 0.0274555 size  5097000 92823 MUPD/s or  742.584 GB/s
0.0775094 0.126737 0.0276646 size  5101000 92193.7 MUPD/s or  737.549 GB/s
0.0775739 0.126305 0.0275052 size  5105000 92800.7 MUPD/s or  742.406 GB/s
0.0776096 0.126563 0.0279727 size  5109000 91321.1 MUPD/s or  730.569 GB/s
0.0776253 0.126654 0.0279079 size  5113000 91605 MUPD/s or   732.84 GB/s
0.0776042 0.126388 0.027715 size  5117000 92314.7 MUPD/s or  738.517 GB/s
0.0775951 0.126397 0.0278653 size  5121000 91888.6 MUPD/s or  735.109 GB/s
0.0775069 0.127467 0.0281374 size  5125000 91071.1 MUPD/s or  728.569 GB/s
0.0780174 0.124197 0.0279315 size  5129000 91814 MUPD/s or  734.512 GB/s
0.0771984 0.125431 0.0276299 size  5133000 92888.6 MUPD/s or  743.109 GB/s
0.0771104 0.125446 0.0278667 size  5137000 92170.8 MUPD/s or  737.367 GB/s
0.0780868 0.128504 0.0278031 size  5141000 92453.7 MUPD/s or   739.63 GB/s
0.07824 0.127955 0.0275641 size  5145000 93328 MUPD/s or  746.624 GB/s
0.077463 0.124645 0.0275972 size  5149000 93288.3 MUPD/s or  746.306 GB/s
0.0773433 0.127192 0.0276342 size  5153000 93236 MUPD/s or  745.888 GB/s
0.0783971 0.127698 0.0277007 size  5157000 93084.4 MUPD/s or  744.675 GB/s
0.0783942 0.127765 0.0277061 size  5161000 93138.5 MUPD/s or  745.108 GB/s
0.0784142 0.127811 0.0278253 size  5165000 92811.1 MUPD/s or  742.489 GB/s
0.0784916 0.128143 0.0279979 size  5169000 92310.6 MUPD/s or  738.484 GB/s
0.0786114 0.130107 0.0278111 size  5173000 93002.6 MUPD/s or  744.021 GB/s
0.0793702 0.128502 0.0278381 size  5177000 92984.1 MUPD/s or  743.873 GB/s
0.0788059 0.128677 0.0278812 size  5181000 92912 MUPD/s or  743.296 GB/s
0.0788293 0.128292 0.0279091 size  5185000 92890.9 MUPD/s or  743.127 GB/s
0.0787544 0.127359 0.0284867 size  5189000 91077.5 MUPD/s or   728.62 GB/s
0.0780151 0.126407 0.0284 size  5193000 91426.1 MUPD/s or  731.409 GB/s
0.0780851 0.127135 0.0282322 size  5197000 92040.2 MUPD/s or  736.322 GB/s
0.0779066 0.128784 0.0283367 size  5201000 91771.5 MUPD/s or  734.172 GB/s
0.0790947 0.128892 0.0284154 size  5205000 91587.7 MUPD/s or  732.702 GB/s
0.0791335 0.129112 0.0281303 size  5209000 92587.1 MUPD/s or  740.697 GB/s
0.0782652 0.1271 0.0284692 size  5213000 91555.2 MUPD/s or  732.442 GB/s
0.0782586 0.128058 0.0288685 size  5217000 90357.9 MUPD/s or  722.863 GB/s
0.0792763 0.12964 0.0297423 size  5221000 87770.6 MUPD/s or  702.165 GB/s
0.0794333 0.128596 0.029363 size  5225000 88972.4 MUPD/s or  711.779 GB/s
0.0800417 0.129313 0.0303256 size  5229000 86214.3 MUPD/s or  689.714 GB/s
0.0790655 0.130929 0.0322597 size  5233000 81107.4 MUPD/s or  648.859 GB/s
0.0795367 0.129415 0.0360825 size  5237000 72569.9 MUPD/s or  580.559 GB/s
0.0795959 0.129582 0.0378667 size  5241000 69203.2 MUPD/s or  553.626 GB/s
0.0795543 0.129655 0.0378503 size  5245000 69286.1 MUPD/s or  554.289 GB/s
0.0798949 0.13162 0.0374638 size  5249000 70054.2 MUPD/s or  560.434 GB/s
0.080371 0.131514 0.0339746 size  5253000 77307.8 MUPD/s or  618.462 GB/s
0.0805757 0.131643 0.0308258 size  5257000 85269.4 MUPD/s or  682.155 GB/s
0.0798297 0.130002 0.0290641 size  5261000 90507 MUPD/s or  724.056 GB/s
0.0799375 0.12984 0.0292795 size  5265000 89909.4 MUPD/s or  719.275 GB/s
0.0805375 0.130305 0.0289924 size  5269000 90868.7 MUPD/s or   726.95 GB/s
0.0803348 0.131574 0.0286025 size  5273000 92177.4 MUPD/s or  737.419 GB/s
0.0803028 0.131031 0.0287523 size  5277000 91766.5 MUPD/s or  734.132 GB/s
0.0807381 0.132448 0.0288233 size  5281000 91610 MUPD/s or   732.88 GB/s
0.0802221 0.130924 0.0290994 size  5285000 90809.3 MUPD/s or  726.475 GB/s
0.0803443 0.131009 0.0288037 size  5289000 91811.2 MUPD/s or   734.49 GB/s
0.0802207 0.13117 0.028883 size  5293000 91628.3 MUPD/s or  733.026 GB/s
0.0812915 0.133051 0.0288323 size  5297000 91858.9 MUPD/s or  734.871 GB/s
0.081455 0.132806 0.02851 size  5301000 92967.5 MUPD/s or   743.74 GB/s
0.0813672 0.133169 0.028736 size  5305000 92305.7 MUPD/s or  738.446 GB/s
0.080572 0.131469 0.0286393 size  5309000 92687.3 MUPD/s or  741.499 GB/s
0.080719 0.131652 0.0284526 size  5313000 93365.9 MUPD/s or  746.928 GB/s
0.0806937 0.131643 0.0285436 size  5317000 93138.2 MUPD/s or  745.105 GB/s
0.0807397 0.131973 0.0286007 size  5321000 93022.1 MUPD/s or  744.177 GB/s
0.0809978 0.132114 0.0286931 size  5325000 92792.4 MUPD/s or  742.339 GB/s
0.081792 0.133888 0.0286651 size  5329000 92952.6 MUPD/s or  743.621 GB/s
0.0815218 0.133272 0.0288168 size  5333000 92532.8 MUPD/s or  740.262 GB/s
0.0810932 0.133792 0.0288415 size  5337000 92522.9 MUPD/s or  740.183 GB/s
0.0819745 0.13379 0.0287429 size  5341000 92909.9 MUPD/s or   743.28 GB/s
0.0810338 0.132234 0.0287399 size  5345000 92989.2 MUPD/s or  743.913 GB/s
0.0811251 0.131815 0.0291426 size  5349000 91772.9 MUPD/s or  734.183 GB/s
0.0811435 0.133872 0.0292515 size  5353000 91499.5 MUPD/s or  731.996 GB/s
0.0812829 0.132446 0.0292222 size  5357000 91659.7 MUPD/s or  733.277 GB/s
0.0813072 0.131247 0.0289204 size  5361000 92685.3 MUPD/s or  741.483 GB/s
0.0816157 0.133045 0.0291576 size  5365000 91999.9 MUPD/s or  735.999 GB/s
0.0815738 0.132927 0.0295867 size  5369000 90733.3 MUPD/s or  725.866 GB/s
0.0816121 0.133157 0.0294258 size  5373000 91297.4 MUPD/s or  730.379 GB/s
0.0821511 0.135156 0.0298614 size  5377000 90032.7 MUPD/s or  720.261 GB/s
0.0826198 0.135001 0.0294801 size  5381000 91264.9 MUPD/s or   730.12 GB/s
0.0827714 0.13516 0.0293379 size  5385000 91775.6 MUPD/s or  734.205 GB/s
0.082709 0.135278 0.0290287 size  5389000 92822.1 MUPD/s or  742.577 GB/s
0.0827547 0.135563 0.0292949 size  5393000 92046.6 MUPD/s or  736.373 GB/s
0.0819448 0.134009 0.0291245 size  5397000 92653.9 MUPD/s or  741.231 GB/s
0.0817827 0.131961 0.029499 size  5401000 91545.6 MUPD/s or  732.365 GB/s
0.0817794 0.134268 0.0299707 size  5405000 90171.4 MUPD/s or  721.371 GB/s
0.0821113 0.134152 0.0296879 size  5409000 91097.6 MUPD/s or  728.781 GB/s
0.081153 0.134469 0.0291533 size  5413000 92836.9 MUPD/s or  742.695 GB/s
0.081289 0.132613 0.0292389 size  5417000 92633.3 MUPD/s or  741.066 GB/s
0.082392 0.134048 0.0291197 size  5421000 93081.2 MUPD/s or   744.65 GB/s
0.0822598 0.134578 0.0292415 size  5425000 92761.9 MUPD/s or  742.095 GB/s
0.0824697 0.132305 0.03001 size  5429000 90453 MUPD/s or  723.624 GB/s
0.0825096 0.135917 0.0307422 size  5433000 88363.9 MUPD/s or  706.912 GB/s
0.0833407 0.13477 0.0301128 size  5437000 90277.1 MUPD/s or  722.217 GB/s
0.0826165 0.134869 0.0299911 size  5441000 90710.4 MUPD/s or  725.683 GB/s
0.0828876 0.135144 0.0293847 size  5445000 92650.1 MUPD/s or  741.201 GB/s
0.082833 0.133635 0.0294725 size  5449000 92442.1 MUPD/s or  739.536 GB/s
0.0828301 0.133754 0.0295033 size  5453000 92413.4 MUPD/s or  739.307 GB/s
0.0823931 0.132927 0.0297361 size  5457000 91757.3 MUPD/s or  734.058 GB/s
0.0828768 0.135531 0.0295274 size  5461000 92473.5 MUPD/s or  739.788 GB/s
0.0832712 0.136397 0.0299601 size  5465000 91204.6 MUPD/s or  729.637 GB/s
0.0828953 0.135313 0.0295429 size  5469000 92560.2 MUPD/s or  740.482 GB/s
0.0830556 0.135512 0.0297654 size  5473000 91935.7 MUPD/s or  735.485 GB/s
0.0827344 0.133834 0.0297973 size  5477000 91904.2 MUPD/s or  735.234 GB/s
0.0823461 0.13359 0.0301405 size  5481000 90924.1 MUPD/s or  727.393 GB/s
0.0831866 0.137179 0.0300642 size  5485000 91221.5 MUPD/s or  729.772 GB/s
0.0834897 0.135975 0.0301034 size  5489000 91169.2 MUPD/s or  729.354 GB/s
0.0836014 0.136273 0.030642 size  5493000 89631.8 MUPD/s or  717.055 GB/s
0.0843585 0.13807 0.0327366 size  5497000 83957.9 MUPD/s or  671.664 GB/s
0.083699 0.136493 0.0349348 size  5501000 78732.4 MUPD/s or  629.859 GB/s
0.0825976 0.134127 0.0365725 size  5505000 75261.5 MUPD/s or  602.092 GB/s
0.0826752 0.135473 0.0365022 size  5509000 75461.3 MUPD/s or   603.69 GB/s
0.0837292 0.138411 0.0341537 size  5513000 80708.7 MUPD/s or  645.669 GB/s
0.0846755 0.138159 0.032215 size  5517000 85627.8 MUPD/s or  685.023 GB/s
0.0843275 0.135524 0.0303847 size  5521000 90851.6 MUPD/s or  726.813 GB/s
0.0828239 0.136447 0.0300543 size  5525000 91917 MUPD/s or  735.336 GB/s
0.0838427 0.136579 0.0303751 size  5529000 91012.1 MUPD/s or  728.097 GB/s
0.0841062 0.138319 0.0299914 size  5533000 92243.2 MUPD/s or  737.946 GB/s
0.0846007 0.136859 0.0298051 size  5537000 92886.7 MUPD/s or  743.094 GB/s
0.0841275 0.138013 0.0299318 size  5541000 92560.3 MUPD/s or  740.482 GB/s
0.0848808 0.137129 0.0300936 size  5545000 92129.2 MUPD/s or  737.034 GB/s
0.0842756 0.137263 0.030312 size  5549000 91531.3 MUPD/s or   732.25 GB/s
0.0842755 0.137021 0.029906 size  5553000 92840.8 MUPD/s or  742.727 GB/s
0.08549 0.139125 0.0304526 size  5557000 91240.1 MUPD/s or  729.921 GB/s
0.0851376 0.139407 0.0313487 size  5561000 88696 MUPD/s or  709.568 GB/s
0.085416 0.139805 0.0325971 size  5565000 85360.4 MUPD/s or  682.883 GB/s
0.0846073 0.138056 0.0317156 size  5569000 87795.9 MUPD/s or  702.367 GB/s
0.084638 0.138118 0.030495 size  5573000 91375.6 MUPD/s or  731.005 GB/s
0.0847578 0.138141 0.0299982 size  5577000 92955.7 MUPD/s or  743.645 GB/s
0.0847489 0.13822 0.0297615 size  5581000 93762.1 MUPD/s or  750.097 GB/s
0.0849235 0.138502 0.0295626 size  5585000 94460.4 MUPD/s or  755.684 GB/s
0.0853629 0.140069 0.0296969 size  5589000 94100.7 MUPD/s or  752.806 GB/s
0.0849366 0.138007 0.0296782 size  5593000 94227.5 MUPD/s or   753.82 GB/s
0.0849147 0.138429 0.0296876 size  5597000 94265 MUPD/s or   754.12 GB/s
0.0848692 0.138749 0.0298746 size  5601000 93742 MUPD/s or  749.936 GB/s
0.0858544 0.140868 0.0298996 size  5605000 93730.4 MUPD/s or  749.843 GB/s
0.0860945 0.141099 0.0302451 size  5609000 92725.7 MUPD/s or  741.806 GB/s
0.0860978 0.139349 0.0306522 size  5613000 91559.6 MUPD/s or  732.477 GB/s
0.0853479 0.13949 0.0309433 size  5617000 90762.8 MUPD/s or  726.103 GB/s
0.0853474 0.139432 0.0319304 size  5621000 88019.5 MUPD/s or  704.156 GB/s
0.0854513 0.140318 0.0318655 size  5625000 88261.7 MUPD/s or  706.093 GB/s
0.0854165 0.139005 0.0318366 size  5629000 88404.6 MUPD/s or  707.237 GB/s
0.0859728 0.139216 0.0316032 size  5633000 89120.8 MUPD/s or  712.966 GB/s
0.0863446 0.139879 0.0302175 size  5637000 93273.8 MUPD/s or   746.19 GB/s
0.0847772 0.137315 0.0305276 size  5641000 92391.9 MUPD/s or  739.135 GB/s
0.0856503 0.139518 0.030757 size  5645000 91767.7 MUPD/s or  734.142 GB/s
0.0856607 0.139626 0.0305545 size  5649000 92441.3 MUPD/s or   739.53 GB/s
0.0857279 0.139694 0.0308407 size  5653000 91648.2 MUPD/s or  733.186 GB/s
0.0857567 0.141666 0.031181 size  5657000 90712.2 MUPD/s or  725.698 GB/s
0.0868666 0.141895 0.0313181 size  5661000 90379 MUPD/s or  723.032 GB/s
0.0869414 0.142054 0.0311987 size  5665000 90789.1 MUPD/s or  726.313 GB/s
0.0869648 0.142506 0.0315804 size  5669000 89754.9 MUPD/s or  718.039 GB/s
0.0871735 0.14271 0.0311657 size  5673000 91013.6 MUPD/s or  728.109 GB/s
0.0861111 0.140752 0.0321703 size  5677000 88233.5 MUPD/s or  705.868 GB/s
0.0864844 0.141944 0.0320989 size  5681000 88492.2 MUPD/s or  707.938 GB/s
0.0862625 0.140764 0.0315223 size  5685000 90174.2 MUPD/s or  721.393 GB/s
0.0864173 0.139842 0.0311329 size  5689000 91366.4 MUPD/s or  730.931 GB/s
0.086436 0.143101 0.0308696 size  5693000 92210.5 MUPD/s or  737.684 GB/s
0.0871397 0.142391 0.0308389 size  5697000 92367.1 MUPD/s or  738.936 GB/s
0.0865143 0.141226 0.0311318 size  5701000 91562.3 MUPD/s or  732.499 GB/s
0.0856773 0.139773 0.0307393 size  5705000 92796.5 MUPD/s or  742.372 GB/s
0.0865636 0.142994 0.0308607 size  5709000 92496.4 MUPD/s or  739.971 GB/s
0.0869291 0.141248 0.0309656 size  5713000 92247.4 MUPD/s or  737.979 GB/s
0.0857384 0.139166 0.0310012 size  5717000 92206 MUPD/s or  737.648 GB/s
0.0863418 0.141689 0.0311371 size  5721000 91867.8 MUPD/s or  734.943 GB/s
0.086938 0.141698 0.0318025 size  5725000 90008.5 MUPD/s or  720.068 GB/s
0.0869192 0.142025 0.0326503 size  5729000 87732.7 MUPD/s or  701.862 GB/s
0.086222 0.141682 0.0314841 size  5733000 91046 MUPD/s or  728.368 GB/s
0.0872882 0.142197 0.031269 size  5737000 91736.3 MUPD/s or   733.89 GB/s
0.0872931 0.142415 0.0315918 size  5741000 90862.1 MUPD/s or  726.897 GB/s
0.0875263 0.142389 0.0319997 size  5745000 89766.6 MUPD/s or  718.133 GB/s
0.0874075 0.142703 0.0318002 size  5749000 90392.5 MUPD/s or   723.14 GB/s
0.087342 0.141148 0.0316126 size  5753000 90992.1 MUPD/s or  727.937 GB/s
0.0864029 0.140078 0.0329687 size  5757000 87310 MUPD/s or   698.48 GB/s
0.0867427 0.140366 0.0342883 size  5761000 84008.4 MUPD/s or  672.067 GB/s
0.0875207 0.142853 0.0362002 size  5765000 79626.5 MUPD/s or  637.012 GB/s
0.0876437 0.142922 0.0378684 size  5769000 76171.7 MUPD/s or  609.373 GB/s
0.0877437 0.143446 0.0359519 size  5773000 80287.8 MUPD/s or  642.302 GB/s
0.0868414 0.142948 0.0347952 size  5777000 83014.2 MUPD/s or  664.114 GB/s
0.0880892 0.142502 0.032728 size  5781000 88318.8 MUPD/s or  706.551 GB/s
0.0880247 0.143304 0.0315811 size  5785000 91589.6 MUPD/s or  732.717 GB/s
0.0877353 0.142239 0.0318098 size  5789000 90994.1 MUPD/s or  727.953 GB/s
0.0873585 0.143473 0.0317372 size  5793000 91265.2 MUPD/s or  730.122 GB/s
0.0875886 0.141784 0.0316737 size  5797000 91511.3 MUPD/s or   732.09 GB/s
0.087598 0.142305 0.0317496 size  5801000 91355.4 MUPD/s or  730.843 GB/s
0.0876593 0.142846 0.032087 size  5805000 90457.1 MUPD/s or  723.657 GB/s
0.0893089 0.146108 0.0321639 size  5809000 90303.2 MUPD/s or  722.425 GB/s
0.0891957 0.145862 0.032833 size  5813000 88523.8 MUPD/s or   708.19 GB/s
0.0890428 0.144355 0.0318578 size  5817000 91296.4 MUPD/s or  730.371 GB/s
0.0883991 0.144399 0.0323107 size  5821000 90078.6 MUPD/s or  720.629 GB/s
0.0887091 0.14435 0.0321447 size  5825000 90606 MUPD/s or  724.848 GB/s
0.0885015 0.144897 0.0321449 size  5829000 90667.7 MUPD/s or  725.342 GB/s
0.0881163 0.142066 0.0317992 size  5833000 91716 MUPD/s or  733.728 GB/s
0.0887266 0.143559 0.0317627 size  5837000 91884.5 MUPD/s or  735.076 GB/s
0.0876504 0.142531 0.0316703 size  5841000 92215.8 MUPD/s or  737.727 GB/s
0.0877098 0.142445 0.0314777 size  5845000 92843.4 MUPD/s or  742.748 GB/s
0.0888265 0.144816 0.0317436 size  5849000 92128.9 MUPD/s or  737.031 GB/s
0.0889561 0.144797 0.031511 size  5853000 92872.4 MUPD/s or  742.979 GB/s
0.0889377 0.146493 0.0318571 size  5857000 91926 MUPD/s or  735.408 GB/s
0.0890609 0.145097 0.0316929 size  5861000 92465.4 MUPD/s or  739.723 GB/s
0.0887914 0.142952 0.0313671 size  5865000 93489.8 MUPD/s or  747.918 GB/s
0.0881525 0.145111 0.0315595 size  5869000 92983 MUPD/s or  743.864 GB/s
0.089381 0.146414 0.031513 size  5873000 93183.8 MUPD/s or   745.47 GB/s
0.0891853 0.147002 0.0315375 size  5877000 93174.7 MUPD/s or  745.397 GB/s
0.0898957 0.145128 0.0318383 size  5881000 92357.2 MUPD/s or  738.857 GB/s
0.0892666 0.145237 0.0319786 size  5885000 92014.5 MUPD/s or  736.116 GB/s
0.0894131 0.145573 0.0324378 size  5889000 90773.7 MUPD/s or  726.189 GB/s
0.0903871 0.147324 0.0326831 size  5893000 90153.7 MUPD/s or   721.23 GB/s
0.0904488 0.147068 0.0324848 size  5897000 90765.5 MUPD/s or  726.124 GB/s
0.0903988 0.147549 0.0320868 size  5901000 91953.8 MUPD/s or  735.631 GB/s
0.0895799 0.146547 0.0321517 size  5905000 91830.2 MUPD/s or  734.641 GB/s
0.0897349 0.146582 0.0319603 size  5909000 92442.8 MUPD/s or  739.543 GB/s
0.089778 0.146685 0.0319225 size  5913000 92614.8 MUPD/s or  740.919 GB/s
0.0898638 0.146432 0.0319605 size  5917000 92567.3 MUPD/s or  740.539 GB/s
0.0899331 0.148067 0.0323511 size  5921000 91511.6 MUPD/s or  732.093 GB/s
0.0907927 0.14767 0.0324622 size  5925000 91259.9 MUPD/s or  730.079 GB/s
0.0899883 0.147169 0.0327774 size  5929000 90443.3 MUPD/s or  723.547 GB/s
0.0908835 0.148634 0.0325235 size  5933000 91210.9 MUPD/s or  729.687 GB/s
0.0908774 0.14884 0.0328626 size  5937000 90330.7 MUPD/s or  722.646 GB/s
0.0908558 0.148367 0.0331432 size  5941000 89626.3 MUPD/s or  717.011 GB/s
0.0912332 0.148955 0.0328396 size  5945000 90515.7 MUPD/s or  724.125 GB/s
0.0910482 0.148817 0.0328949 size  5949000 90424.3 MUPD/s or  723.395 GB/s
0.0912419 0.149356 0.0327503 size  5953000 90884.6 MUPD/s or  727.077 GB/s
0.0913125 0.150374 0.0322365 size  5957000 92395.2 MUPD/s or  739.161 GB/s
0.0915971 0.148719 0.0321384 size  5961000 92739.6 MUPD/s or  741.917 GB/s
0.090876 0.148037 0.0323714 size  5965000 92133.8 MUPD/s or   737.07 GB/s
0.0907209 0.147886 0.0318358 size  5969000 93746.5 MUPD/s or  749.972 GB/s
0.091432 0.148177 0.0320212 size  5973000 93266.4 MUPD/s or  746.131 GB/s
0.0910309 0.147967 0.0321065 size  5977000 93081 MUPD/s or  744.648 GB/s
0.0909035 0.148377 0.0321749 size  5981000 92945 MUPD/s or   743.56 GB/s
0.0909279 0.148755 0.0324387 size  5985000 92250.8 MUPD/s or  738.006 GB/s
0.0900139 0.145888 0.0325412 size  5989000 92021.8 MUPD/s or  736.174 GB/s
0.091826 0.148854 0.0333418 size  5993000 89872.2 MUPD/s or  718.978 GB/s
0.09126 0.149003 0.032642 size  5997000 91860.2 MUPD/s or  734.881 GB/s
0.09127 0.149095 0.0338313 size  6001000 88690 MUPD/s or   709.52 GB/s
0.0923383 0.151031 0.0332155 size  6005000 90394.7 MUPD/s or  723.157 GB/s
0.0913004 0.149008 0.0337641 size  6009000 88985 MUPD/s or   711.88 GB/s
0.0913335 0.148242 0.0335852 size  6013000 89518.5 MUPD/s or  716.148 GB/s
0.0909929 0.149056 0.0343518 size  6017000 87579 MUPD/s or  700.632 GB/s
0.0917673 0.147542 0.0353482 size  6021000 85167 MUPD/s or  681.336 GB/s
0.0908365 0.147697 0.0379414 size  6025000 79398.7 MUPD/s or   635.19 GB/s
0.0912581 0.147808 0.0396191 size  6029000 76087 MUPD/s or  608.696 GB/s
0.0916667 0.149302 0.039249 size  6033000 76855.6 MUPD/s or  614.844 GB/s
0.0917178 0.149065 0.0384208 size  6037000 78564.2 MUPD/s or  628.514 GB/s
0.0914739 0.149832 0.0362329 size  6041000 83363.4 MUPD/s or  666.907 GB/s
0.0918869 0.151463 0.0340049 size  6045000 88884.3 MUPD/s or  711.074 GB/s
0.0910591 0.149753 0.0329354 size  6049000 91831.4 MUPD/s or  734.651 GB/s
0.0915206 0.148735 0.0344734 size  6053000 87792.3 MUPD/s or  702.339 GB/s
0.0926225 0.150495 0.0344409 size  6057000 87933.2 MUPD/s or  703.466 GB/s
0.0921097 0.150046 0.0334808 size  6061000 90514.7 MUPD/s or  724.117 GB/s
0.092854 0.152477 0.0334492 size  6065000 90660 MUPD/s or   725.28 GB/s
0.0923287 0.150632 0.0332309 size  6069000 91315.7 MUPD/s or  730.525 GB/s
0.0926121 0.15244 0.0333102 size  6073000 91158.4 MUPD/s or  729.267 GB/s
0.0927458 0.150968 0.0327194 size  6077000 92865.5 MUPD/s or  742.924 GB/s
0.0913601 0.148456 0.033139 size  6081000 91749.8 MUPD/s or  733.999 GB/s
0.0913973 0.149879 0.0331094 size  6085000 91892.4 MUPD/s or  735.139 GB/s
0.092536 0.151802 0.0333737 size  6089000 91224.5 MUPD/s or  729.796 GB/s
0.092555 0.150726 0.0333615 size  6093000 91317.7 MUPD/s or  730.542 GB/s
0.0914733 0.148489 0.0337225 size  6097000 90399.5 MUPD/s or  723.196 GB/s
0.0925905 0.152249 0.0327482 size  6101000 93150.1 MUPD/s or  745.201 GB/s
0.0926932 0.150781 0.0335808 size  6105000 90900.2 MUPD/s or  727.202 GB/s
0.0925588 0.150968 0.0332146 size  6109000 91962.6 MUPD/s or  735.701 GB/s
0.0926079 0.153585 0.0335926 size  6113000 90987.4 MUPD/s or  727.899 GB/s
0.093938 0.15288 0.035344 size  6117000 86535.2 MUPD/s or  692.281 GB/s
0.0929329 0.1516 0.0340651 size  6121000 89842.7 MUPD/s or  718.742 GB/s
